conversation_id,Question,Answer,correctAnswer
room_7775,youe home~hi~jwsfg~jhewg~fwrh~dugh~dshfg,erer~ererqwe~do you lik pokemon,True
room_8009,HHi there,Hi,True
room_8009,"Plz dont close it , after 5 min we will get 1$ bonus",How are you,True
room_8009,Fine~where you from ,okay,True
room_8009,what is your name ,India,True
room_8009,I am from Bangladesh,you from,True
room_8009,How much you income this ,just 10k,True
room_8009,10K inr,your name,True
room_8009,Sokal,yes,True
room_8009,Per id ,your monthly income,True
room_8009,India which State ?/~I have only 20$ per Now~Per id what about you ,tamilnadu,True
room_8009,+8801533099588~Whatsapp me after this task ,no thanks,True
room_8009,"Ok, No problem ~You have prolific account ",no,True
room_8009,"Well  have 2 Now ~But i am looking for more , Need a trusted Seller ",varatta mamea,True
room_8009,Sorry ?~what you said ,bye bye,True
room_8009,ok,,True
room_8080,hii,hi,True
room_8080,hjhsbn ,hjo,True
room_8080,"f,idjnf.",h4yj6,True
room_8080,how are u,dsgg,True
room_8080,nubra,ftrh,True
room_8080,khanki~itor~whts,fdjhty,True
room_8080,vmnjmbv,yulim,True
room_8080,ffgvjjf~fvjdhfg~djkujffg~fkfgv,fgjuyl~im6io89~iylydtr~fdhjytk,True
room_8080,khkobh~jjkgb,stjuyl,True
room_8080,gjg,yufkjyhk,True
room_8080,",jkj fkoudui fgkljhfgi,dfl gklkfg ",fgikuip;jfge,True
room_8080,"fkgujhg gk,g khkd ",nwdehrl~klfdaejfg,True
room_8080,",ljhh,df kldjfg",;ljherhj~srhfkjh,True
room_8080,lllg ,kojfg#lmh,True
room_8080,mkkjkflkm df,kfgkhfgd~jfghk,True
room_8080,fhikj kjkjghjjd,ghgfhkhg~fgfgfgfgj,True
room_8080,;ekm,gkfj,True
room_8080,.jkkl~;klorfm~dhhykjf~dstgtrm,gjjtru~dket,True
room_8080,jged,udnghj,True
room_8080,;'kfcs,dfjkg,True
room_8080,ffrgb~fhh,hkd,True
room_8080,fsdscghjn,hdjh,True
room_8080,trerfdhg,stuj,True
room_8080,rrfghj,stuh,True
room_8080,drfrhnhjh~sfretyjuj,gfj,True
room_8080,xffj~cs,dfjhfg,True
room_8080,dfsd~vcn,gfjg,True
room_8080,jh~xcghjk,fdddy,True
room_8080,v~hgh~jhn~vc,fdhy,True
room_8080,x~gb~h,fdgh,True
room_8080,xd,fdh,True
room_8080,jk,fdh~hfg~h,True
room_8080,fuhjh~dfghjk~cbbhmn~cbn,hfdh,True
room_8080,c~jnh,hdf,True
room_8080,khgjhg~fggdf~fcgj~fgh,g€sfhg~sdfhg,True
room_8080,hh,urtdh,True
room_8080,ffghlgv,effdgh~thhdf,True
room_8080,dfffui,gfg,True
room_8080,fdghjk~cvbcgv~njhkl,etbb,True
room_8080,gbn,dfgh,True
room_8080,dffsdf~cdhjh,h,True
room_8080,bjj,fh~gfsd,True
room_8080,hgjklg,fdhg,True
room_8080,hakltg~rertj,reh,True
room_8080,gfhuj~dfhjkkf,gfdj,True
room_8080,ggfuuk~hmkj,kun,True
room_8080,fhrf~t~yh,rtj,True
room_8080,lvgjux,fgjh~dfsh,True
room_8080,bklghgg,hsfj,True
room_8080,vhmj,shj,True
room_8080,vbhnj,sdfh,True
room_8080,xfhh,ay,True
room_8080,eryuol,j,True
room_8080,gjk,nyt,True
room_8080,drfy~fdtu~drfu,tru,True
room_8080,sdf,tj,True
room_8080,ry~kip,aghfh,True
room_8080,uui,jhgk,True
room_8080,f~gh,jhk~fgj,True
room_8080,ghdfd,dj,True
room_8080,srty~fjh,oip~uyi,True
room_8080,wtgjhz~dggh,iuy,True
room_8080,fbh,ytk,True
room_8080,bbn~gf~g,yj,True
room_8080,dxfuj,y,True
room_8080,bmnnm,j~fd,True
room_8080,hbbffgtnjm,j,True
room_8080,"k,,.jjk",ydj~rtsjhsdr~jdsrjty~yik~hgf~tru~tru,True
room_8080,wlc,rtuj~jtyrd~ytki~tytytytytytyty,True
room_8080,tnx,tu~tru,True
room_8105,Hi,hi,True
room_8105,how r u,fine. how are you?,True
room_8105,I am fine with my family,what are you doing now?~okay nice,True
room_8105,I am chatting with u,okay,True
room_8105,where are u from,i am madurai~you,True
room_8105,I am from USA,what next,True
room_8105,I want see u in madurai ,i am from USA,True
room_8105,which area,,True
room_8807,hi,hi bro,True
room_8807,how are you~reply,i am fine,True
room_8807,bro repiy~ok,what about u ????,True
room_8807,where are you from~i am fine,i am from texus~and u ????/,True
room_8807,saptiya,nice ~so whats going,True
room_9199,Hi there,HI,True
room_9199,Hlw~How are you ,FINE,True
room_9199,Where you From ,WHAT ABOUT YOU,True
room_9199,Same here I am good too ~Are you there ,I'M FROM THE STATES~WHERE ARE YOU FROM?,True
room_9199,Netherlands,THAT'S NICE,True
room_9199,What you do normally ,CONSTRUCTION WORKER,True
room_9199,"Oh, How long you working Mturk ",ABOUT 2 YEARS,True
room_9199,Dont type All are Caps plz ,Sorry for that,True
room_9199,"Well , How is that working in Mturk ~What is you Highest Income In a month ",Average $600,True
room_9199,You have master ID or what ?~Basically Normally ID people can't do that Much .,,True
room_9361,Hi~how are you?,hello bro~i am fine ,True
room_9361,Can you hear me,what about u ????,True
room_9361,Am also fine~What are you doing~Hey where are you,i am sitting infront of my pc,True
room_9361,That's good~Do you chip a coffee,i dont like coffe so,True
room_9361,Ok~Which drink you do like~Replay me,tea and anything else,True
room_9361,Ok nice~Have a nice day,same to u bro,True
room_9393,hi~How are you~are you there,hi~how are you,True
room_9393,good~u?,me too~where are you from,True
room_9393,Mumbai,Im from canada,True
room_9393,want to go one time in life~dinner cmplt?,great ~yes~your?,True
room_9393,you are human,yes,True
room_9393,good night,good night,True
room_9418,hI THERE,HI,True
room_9418,How are you ,I AM GOOD~WBU?,True
room_9418,Where you from ~I am good too ,CANADA~YOU?,True
room_9418,"Cool, US",NICE~ARE YOU STUDENT?,True
room_9418,I am clarify that I am Real Human ~What about you ,MEE TOO,True
room_9418,What is your name ,ALICE,True
room_9418,I am sokal ,YOUR NAME?,True
room_9418,Sokal,OK,True
room_9418,What is your age ,26~YOUR?,True
room_9418,Stay there then we will Get both 1$ bonus ~I am 32 Now,COOL,True
room_9418,How long you there ,6 MONTHS,True
room_9418,What is your Hight Income ,300$ pm,True
room_9418,Its huge ,I HAVE 20 IDS,True
room_9418,Omg ~per id 300$,NO~TOTAL,True
room_9456,Hello how are you?,I am good what about you?,True
room_9456,I am doing alright. What are you up too?,Good~What are you doing now?,True
room_9456,Looking at a computer screen haha. You?,Hello~Are you there?~Nice comedy,True
room_9456,What do you do for fun,,True
room_9547,hi~how are you?~How is the weather today?~is there any good news in your area?~anyone there? pls respond?~hello!!!!!,Yes~Hello~I am good,True
room_9547,how are you,What about you,True
room_9547,fine how is your day?~fine ,It is going good,True
room_9547,where are you?,I am at home,True
room_9547,do you work?where?~I am IT professional... ,Yes I am working,True
room_9547,tell about your hobbies?,I am interester in watching movies,True
room_9547,which type movies?~i like comedy movies.,"Super, I like horror movies",True
room_9547,Oh,Yeah,True
room_9547,which movie did you watched in last?~any way thanks for chatting.  bye..,final destination,True
room_9583,HI,hi~how are you?,True
room_9583,Fine You?,i am fine. what are you doing?,True
room_9583,Sure thing — hit me with your next question! I’m ready 😄,i l;ike to listen the music. are you?~are you there?,True
room_9583,"Absolutely, I love music! It’s one of my favorite ways to relax or energize. What kind of music are you into? Any go-to artists, albums, or moods you’ve been vibing with lately?  ",i am also.,True
room_9583,Nice! Music really brings people together 😊  Do you have a favorite artist or song you’ve been playing on repeat lately? I’ve been into a mix of chill lo-fi and upbeat indie pop — keeps things balanced.,i agree with you. it is top most relaxation threaphy.,True
room_9583,Yes thank you,wel. i am from USA. are you?,True
room_9728,hi,HI~HOW ARE U?,True
room_9728,fine~you from,WHERE DID YOU LIVE?,True
room_9728,chennai~u,US,True
room_9728,ok,HOW OLD ARE YOU?,True
room_9728,25,OHHH,True
room_9728,Why?,Want to know casually,True
room_9728,ok,anythi g ypu want to know about me?~hey,True
room_9728,what,are ypu ok?,True
room_9728,ok,,True
room_1169,GH,hi,True
room_1169,XCBV,whar~what~r u doing,True
room_1169,XG,xg means,True
room_1169,CVBN,cvbn what meaning,True
room_1169,GN,good night,True
room_1169,HG,,True
room_1274,hii,Hummm,True
room_1274,saghsd,A,True
room_1274,ssw,B,True
room_1274,ggdf,C~D~E,True
room_1274,how r u,F,True
room_1274,sf,Well And~UI,True
room_1274,sddf,A~a~a~a~a~a~a~a~a,True
room_1274,fine,a~a~a~a~a~a~a~a~a~a~a~a~a~a~a~a~a,True
room_1274,scfgh~xzcdfg,a,True
room_1274,jjkki,tyuj~gfuj~ hguj~ctfgyh~gh~vbju~vjhu,True
room_1274,dsdd~dfrf~d,cvujh,True
room_1274,sdwe, hj,True
room_1274,ffef,]cfutjh,True
room_1274,sfe~ere,gui,True
room_1274,fer~e~er~r,vjh,True
room_1274,eer~erty6,vbk,True
room_1274,tt~u8~t~u,vh,True
room_1274,wt,vgh,True
room_1274,ytytui, jngh,True
room_1274,ui~tyui,jmkg,True
room_1274,rfy,hjvb,True
room_1274,dgfsds,bjkuh,True
room_1274,gfghff~dfdr~tgf~gr~tu~yy~uy~tg~ujuio~fghj~k~gh~hh~j,fgh,True
room_1274,hi,tfhtgfc,True
room_1274,jhjk,hn\gfc~hcfg~hgcf~bh,True
room_1274,yut,fgc,True
room_1274,yi,h~gh~f,True
room_1274,uyi,gfd~gb~fg,True
room_1274,uiui,f~gb~hf,True
room_1274,uiio,bf~b,True
room_1274,i,fbfdx,True
room_1274,o,bgf~b~f~bf~bf,True
room_1274,iuo,vb~fb,True
room_1274,ii,f~bf~bgf,True
room_1274,iiu,g~f~bf~g~fg~hf~h~f~h~gh,True
room_1274,uu,fh~fh,True
room_1274,uyy,f~gbdf~g~ghj~nmh~jj~hgjh~y~gb~ng,True
room_1274,op,hgvng,True
room_1274,io~y,g,True
room_1274,yui,ngv,True
room_1274,yu,g~fgbh,True
room_1274,iu,gfgh~f~hfg~hg~njnhjn~fg~h,True
room_1274,uiu,ngfc~n~gbn~gn~gc~gb~g~g~hn,True
room_1274,ygu~g,gh~njb~gn,True
room_1274,ukuy,bnmb~bn,True
room_1274,uyuy,n bv,True
room_1274,ty,vn~n ,True
room_1274,tty,hb~h~nbvn,True
room_1274,rtg, v,True
room_1274,rfg,ng,True
room_1274,rt,vn~hgbvg~n vbgh,True
room_1274,yht,mnjgh,True
room_1274,tj,jngh~g~gnvbb nv~b~n~hjn~gj~nh~h,True
room_1274,fhjd~gffg~dff,jhnGood,True
room_1274,bgh~gghf~fgf~ghfv~fcg~fg~fbh~f~gb~mbgf~ff,Hey Bro,True
room_1274,ddf~dfg~hlw,How Are You~???~>>~??~??~??~??~??~??~??,True
room_1274,df,??~??~??~??~??~??~??~//,True
room_1274,dyuiigh~fdf,ed,True
room_1274,hla~dffdsd~dd,\Good,True
room_1274,ffdf~ggff~fhf~ddg~ffd,Nam Ki,True
room_1274,sddg~jg,Ei Hello,True
room_1274,fgfddf~fhhg~ffdfg~fgrf~jmmh~wscdbn~lkhfd~xzdynko~bfgfhjn,hhh~h~h~h~h~h~h~h~h~h~h,True
room_1274,vcxzsdfghjh,h~h~h~h~h,True
room_1274,tghfgh,h~h~h~h,True
room_1274,mkhjgy~rfrfg~gjh~ffed~gjk,hhh~h~h~h,True
room_1274,fgdff,h~h~h~h~h~h,True
room_1274,dgfn,h,True
room_1274,hgj,v~v~g~h~h~h~h~h~h,True
room_1274,good bye,h~h~h~Good Bye,True
room_1959,J,k,True
room_1959,U,ke tumi~who are you,True
room_1959,BF,what is bf~hey,True
room_1959,H,why,True
room_1959,N,h,True
room_1959,S,gdfgh,True
room_2264,hi,hi~fhs€fs~tuj~vcn~dhf,True
room_2264,what are you taiping,tkgg,True
room_2264,whore are you from,uty,True
room_2264,what,dhg,True
room_2264,?,trfuyh~rtyru~ryhk,True
room_2264,what are you sayeing~dg~dgdzfg~dgzd~sfg~zd~fg~dzfg~zdf~g~z~dxfg~zd~xf~g~zdxf~g~zdx~f~g~zxdf~g~zx~fg~zxdf~g~zxf~gb~zxcf~g~zxd~f~g~zx~f~gz~xf~g~zxcfg,ccvjmkhhgljk,True
room_2264,xcfg~xcf~gh~zxcf~g~zdgh~zdfh,jh;lk,True
room_2264,dh~zd~fx~hg~zgh~dfgh~zdxf,kl';l,True
room_2264,gh~zd~fh~zdfgh~zx~cfhg~zdf~h~zdf~h~zdxf~h~f~h~z~fhg~zxf~h~zx~f~hg~zdf~g~zdxf~g~zxf~g~zdxf~gh~zd~xf~gz~h~xczf~hb~zcfg~h~zxf~gh~zxd~fgh,# kjh,True
room_2264,xz~fg~z~xf~g~xzf~g~z~xdfh~gfzxcg~hzd~f~g~zdfx~g~zxf~g~xzdf~g,lk,True
room_2264,zx~gzxf~g~zx~fg~zx~f~ghzxd~fg~xfz~g~zx~g~zx~fg~f~ghzxcf~gh~z~xdf~gh~zxf~h~zxf~ch~zxcf~h~z~fh,uioo~p'~p[~oih[~yvoi~gfk,True
